,filename,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,../train_3/3_1000_0.mat,0,2.92968763915e-07,0.13467220962,0.0918805003166,-0.23325227201,0.0224765092134,0.102314405143,0.00133165693842,-0.0575330406427,-0.200685381889,-0.0359524749219,0.110936522484,-0.0312753580511,0.237442910671,0.160863935947,0.303030133247,-0.0501726642251,82.7892227173,88.3196563721,47.3241729736,65.5045852661,56.6107368469,85.531829834,57.7012405396,48.6966247559,86.2037277222,107.617179871,51.639957428,48.678314209,75.4271392822,67.397567749,58.8627204895,51.3328056335,-0.268388390541,-0.39152726531,-0.132154375315,-0.0945877805352,-0.0612458139658,-0.0902591496706,-0.0145640904084,0.175882652402,-0.566110134125,-1.23122739792,-0.0520677007735,-0.552955210209,-1.03234839439,-1.11217141151,-0.73154848814,-0.216688841581,1.89420795441,2.08468103409,1.24955558777,1.15174341202,2.15090990067,2.97607707977,1.4465637207,0.833611011505,5.56702232361,9.84561538696,1.05197668076,2.63432312012,4.83181381226,5.82419872284,2.5689458847,1.10557889938
1,../train_3/3_1001_0.mat,0,-2.57161468653e-06,0.128381386399,0.0755537301302,-0.219951599836,0.027675781399,0.0955361351371,0.000978934695013,-0.0564485937357,-0.173708051443,-0.0326482020319,0.0911008492112,-0.0295239835978,0.213294014335,0.152843549848,0.277801632881,-0.0482990220189,75.96875,86.6391296387,44.2360191345,59.0776100159,53.653591156,81.2213897705,53.782283783,47.6367492676,79.402671814,95.9617156982,50.0448646545,47.2186431885,71.044708252,65.4930877686,56.2337989807,48.9611854553,-0.326421052217,-0.623604953289,-0.202979266644,-0.0239214152098,-0.132940486073,-0.237643748522,-0.0850820168853,0.116996400058,-0.610240697861,-1.0908908844,-0.0587851405144,-0.545322716236,-0.979919672012,-0.88795363903,-0.666347622871,-0.286363571882,3.12444734573,3.77450227737,1.7902340889,1.74845552444,4.2320728302,5.05135345459,2.65334939957,1.0313000679,6.60332679749,9.84024715424,1.37690067291,3.07927274704,5.18193721771,5.05798244476,3.11018514633,1.58787965775
2,../train_3/3_1002_0.mat,0,4.80143228287e-07,0.152438893914,0.0851997360587,-0.249452322721,0.0213597062975,0.100898906589,-0.00897353515029,-0.0615363270044,-0.19065593183,-0.0313010178506,0.116533920169,-0.0377103090286,0.253179877996,0.186327248812,0.312658369541,-0.0628019720316,75.2226486206,83.8195114136,45.5902175903,58.5892944336,52.5180931091,78.7155990601,53.421081543,48.5480995178,79.2962112427,98.4791107178,51.6642036438,48.6194419861,71.8397293091,67.3190078735,57.7049980164,50.3503074646,-0.368455201387,-0.614384233952,-0.256353974342,0.0673505067825,-0.0835114866495,-0.192076846957,-0.113437436521,0.0694062635303,-0.51636248827,-0.923668980598,-0.0412941463292,-0.457797139883,-0.967951953411,-0.911948978901,-0.694179415703,-0.265165030956,2.96225118637,4.46814775467,1.48665761948,1.68892097473,3.6689581871,4.43679094315,2.95306062698,0.706896543503,5.57945346832,8.3802947998,0.756388664246,1.71042966843,4.28821372986,4.18802642822,2.86276006699,1.33877801895
3,../train_3/3_1003_0.mat,0,-3.25520836952e-08,0.175717324018,0.121524855494,-0.28674736619,0.0308168828487,0.10572656244,-0.00286881299689,-0.0675564706326,-0.227072641253,-0.0445277988911,0.131562963128,-0.0296151842922,0.273128569126,0.175911307335,0.348442912102,-0.0597251616418,81.9395446777,89.5644454956,49.4734039307,59.2848777771,52.0277481079,75.1679153442,52.6689605713,43.9317016602,64.7460250854,81.4625244141,47.2734947205,42.4455413818,61.9574737549,59.519203186,56.9806365967,47.4069595337,-0.239565983415,-0.496261566877,-0.262396782637,-0.154919803143,0.0192562825978,-0.217785730958,-0.194562077522,-0.117893621325,-0.197149708867,-0.0780684277415,0.0306728910655,-0.207275897264,-0.37014195323,-0.116275273263,-0.135707259178,-0.0752614736557,0.767019748688,1.05129528046,0.581826686859,0.784893274307,0.986421346664,1.52587842941,0.81828045845,0.387675046921,2.92812824249,3.19460725784,0.75137591362,1.15712738037,2.86086368561,1.71657037735,1.04831933975,0.54691028595
4,../train_3/3_1004_0.mat,0,2.03450518654e-08,0.150483340025,0.0922500863671,-0.250158250332,0.0351622737944,0.106373257935,0.00630570063367,-0.0625135824084,-0.192160248756,-0.0322168804705,0.112314477563,-0.0412053391337,0.242907583714,0.166525185108,0.311762690544,-0.0684058815241,76.2101974487,83.8057098389,47.1044082642,58.7537574768,50.2793083191,72.2196655273,51.4412574768,41.8619613647,63.2512512207,78.7880477905,46.0014839172,40.6027183533,62.3769874573,60.7561416626,54.5902748108,46.964225769,-0.339710980654,-0.465673208237,-0.228587448597,-0.180806651711,-0.035080216825,-0.104826331139,-0.113124750555,-0.103808663785,-0.0841537117958,-0.0701899826527,0.0482463724911,-0.315219014883,-0.468184858561,-0.333642929792,-0.361095905304,-0.0696542039514,1.05136299133,1.16197919846,0.761371135712,1.0023393631,1.22525167465,1.61478662491,0.93825173378,0.815142869949,3.18159770966,3.33648300171,0.703560590744,1.40528297424,3.9948515892,3.23126220703,1.77255105972,0.537609577179
5,../train_3/3_1005_0.mat,0,7.12076825948e-07,0.127806708217,0.0974862203002,-0.22607319057,0.0375655926764,0.0964280813932,0.00671018660069,-0.0394713804126,-0.182657003403,-0.0450821854174,0.106234975159,-0.0297752078623,0.219064354897,0.145000591874,0.267977058887,-0.0606764107943,90.3781814575,90.9985656738,47.9971885681,57.9781990051,52.5996131897,73.9772872925,52.2192840576,40.2690658569,64.367225647,80.4638900757,44.8848648071,38.5318603516,61.9879417419,59.5966072083,56.3707695007,45.662071228,-0.375440269709,-0.484443992376,-0.219516798854,-0.272013872862,0.00476567400619,-0.145436629653,-0.118525475264,0.0103722671047,-0.29907220602,-0.314104169607,0.026623621583,-0.170624285936,-0.422933369875,-0.247891157866,-0.240660101175,-0.070054396987,0.757632732391,0.846321582794,0.759739160538,1.26651096344,1.24280023575,1.17045021057,0.459970235825,0.487135887146,5.86107826233,6.5304517746,1.00676345825,1.74213933945,3.78101921082,3.24054145813,1.66049098969,0.606714487076
6,../train_3/3_1006_0.mat,0,4.18090803578e-06,0.129811942577,0.0976716205478,-0.236946970224,0.0384230464697,0.0816900730133,-0.000837190775201,-0.0384335517883,-0.16838568449,-0.0126622235402,0.10807286948,-0.0354580059648,0.21424895525,0.146201729774,0.27799525857,-0.0735734775662,104.352348328,102.94329071,51.9740753174,63.2295417786,58.4162063599,85.2393417358,59.4235916138,44.4205970764,73.4958343506,93.3564300537,50.5779533386,43.4157142639,68.4144058228,64.1669692993,63.1816520691,49.2231903076,-0.307870984077,-0.452936410904,-0.1950058043,-0.302999258041,-0.122331872582,-0.245622903109,-0.134784072638,0.00237022410147,-0.310025185347,-0.865225076675,0.0235564112663,-0.0670094639063,-0.176603838801,-0.457028120756,-0.191106423736,-0.0316767022014,0.306133031845,0.510074615479,0.60208940506,1.18870544434,0.976748228073,0.857104063034,0.488623142242,0.482306003571,6.70022678375,8.64923477173,0.956327438354,1.40568971634,3.92161226273,4.74532794952,1.34853029251,0.744328975677
7,../train_3/3_1007_0.mat,0,2.89713534585e-06,0.154726728797,0.102311000228,-0.239950880408,0.0310502164066,0.0899403989315,-0.000251761870459,-0.0524084419012,-0.182026013732,-0.0185198970139,0.104863137007,-0.0344018228352,0.228555858135,0.145994603634,0.288842916489,-0.0732620954514,104.277870178,101.595939636,51.7122383118,65.2891159058,59.2507781982,85.5463867188,59.800201416,44.731388092,70.6159667969,92.1653289795,50.8003540039,42.6915664673,65.5051193237,63.3846359253,63.1601982117,48.9174995422,-0.267547339201,-0.449291884899,-0.243536666036,-0.229156970978,-0.186335176229,-0.246180549264,-0.164525866508,-0.012594178319,-0.324151337147,-0.758467972279,0.0394092388451,0.0406371951103,-0.170619800687,-0.320334643126,-0.135171622038,-0.0645468756557,0.592370510101,0.576401233673,0.661297559738,1.15185308456,3.34869766235,1.32791900635,0.840945720673,0.555227041245,7.55855083466,8.06166648865,0.991446733475,0.976858854294,3.6098484993,4.06903505325,1.39415597916,1.05637454987
8,../train_3/3_1008_0.mat,0,-5.29174803887e-06,0.140537500381,0.0952719375491,-0.24742756784,0.0303549058735,0.081862449646,-0.00443690596148,-0.0483542233706,-0.179843112826,-0.0176573395729,0.119601212442,-0.0339209064841,0.234653070569,0.159691154957,0.296408653259,-0.0722656622529,103.424194336,98.8881149292,51.1501808167,63.1366424561,57.6364898682,85.3844070435,60.503704071,44.6521720886,68.3443527222,87.5802764893,49.4620246887,42.2216529846,64.1857528687,62.3988647461,61.4891815186,47.3780212402,-0.259949296713,-0.400084167719,-0.20650011301,-0.269287019968,-0.142410859466,-0.258491665125,-0.169374153018,-0.0403088070452,-0.248845472932,-0.687950909138,0.0489914342761,0.0326281227171,-0.0020059030503,-0.191636964679,-0.0455843769014,-0.108244970441,0.518176078796,0.612405776978,0.492883205414,0.998157739639,1.48232603073,0.565945863724,0.410867929459,0.481429338455,6.50009727478,8.09436798096,0.904815196991,1.16972732544,3.33682632446,3.2704372406,1.03526496887,0.848608016968
9,../train_3/3_1009_0.mat,0,-2.51871733781e-06,0.140589028597,0.114032045007,-0.253801465034,0.027170682326,0.0753145962954,0.00160825299099,-0.0447839908302,-0.203539386392,-0.0311650168151,0.123646974564,-0.0304002407938,0.239818230271,0.161050409079,0.317560613155,-0.0632694512606,84.3326187134,84.8084259033,48.0572357178,55.2732505798,48.70104599,71.7619247437,50.0497169495,38.3272361755,59.2303657532,71.3267745972,42.2335395813,36.8531570435,55.77576828,56.2278289795,52.161239624,42.0090332031,-0.345037490129,-0.455867141485,-0.310171753168,-0.161686971784,0.0213440451771,-0.150100842118,-0.0274980571121,-0.0930745974183,-0.321695655584,-0.229255303741,-0.0537877008319,-0.20378176868,-0.740264475346,-0.163922742009,-0.0707028284669,-0.104591093957,1.0393705368,1.10703134537,0.616872549057,1.39452505112,1.49454879761,1.4621424675,0.669928312302,0.464076042175,4.71759176254,6.63266181946,0.812851667404,1.37661933899,4.61513090134,2.87420701981,0.892331838608,0.672569513321
